"MODULE_CD"|"COL_NM"|"COL_KOR_NM"|"FORMAT_DC"|"COLSIZE_VR"|"RCODE_DC"|"KEY_VAL_YN"|"COL_SQ"|"TABLE_ID"|"TABLE_NM"
HR|GNFD_RVERS_START_DT|발령귀속시작일|VARCHAR2|(8)|||52|HR_PCEMPINFO_TMP|급여계산사원정보
HR|GROUPECNY_DT|그룹입사일|VARCHAR2|(8)|||26|HR_PCEMPINFO_TMP|급여계산사원정보
HR|HLOF_FG_CD|재직구분코드|VARCHAR2|(5)|HRP00750||24|HR_PCEMPINFO_TMP|급여계산사원정보
HR|HLTHINS_AMT|건강보험금액|NUMBER|(19,4)|||59|HR_PCEMPINFO_TMP|급여계산사원정보
HR|HLTHINS_INS_CD|건강보험해당유무코드|VARCHAR2|(5)|||34|HR_PCEMPINFO_TMP|급여계산사원정보
HR|INSERT_DTS|등록일시|DATE||||68|HR_PCEMPINFO_TMP|급여계산사원정보
HR|INSERT_ID|등록ID|VARCHAR2|(30)|||65|HR_PCEMPINFO_TMP|급여계산사원정보
HR|INSERT_IP|등록IP|VARCHAR2|(200)|||66|HR_PCEMPINFO_TMP|급여계산사원정보
HR|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||67|HR_PCEMPINFO_TMP|급여계산사원정보
HR|JKND_CD|직종코드|VARCHAR2|(5)|HRP00990||17|HR_PCEMPINFO_TMP|급여계산사원정보
HR|JNCO_DT|입사일|VARCHAR2|(8)|||25|HR_PCEMPINFO_TMP|급여계산사원정보
HR|LAST_LEDU_CD|최종학력코드|VARCHAR2|(5)|HRP00670||31|HR_PCEMPINFO_TMP|급여계산사원정보
HR|LAYOFF_DT|휴직일|VARCHAR2|(8)|||30|HR_PCEMPINFO_TMP|급여계산사원정보
HR|LYDY_STD_AGE_CNT|말일기준나이수|NUMBER|(5,0)|||46|HR_PCEMPINFO_TMP|급여계산사원정보
HR|MNTSLR_AMT|월급금액|NUMBER|(19,4)|||40|HR_PCEMPINFO_TMP|급여계산사원정보
HR|MRRG_YN|결혼여부|VARCHAR2|(1)|||32|HR_PCEMPINFO_TMP|급여계산사원정보
HR|NPNCRRENNC_CD|국민연금해당유무코드|VARCHAR2|(5)|||35|HR_PCEMPINFO_TMP|급여계산사원정보
HR|NPN_AMT|국민연금금액|NUMBER|(19,4)|||58|HR_PCEMPINFO_TMP|급여계산사원정보
HR|ODTY_CD|직책코드|VARCHAR2|(5)|HRP00980||13|HR_PCEMPINFO_TMP|급여계산사원정보
HR|OGRP_CD|직군코드|VARCHAR2|(5)|HRP00660||15|HR_PCEMPINFO_TMP|급여계산사원정보
HR|PAYMEAT_END_DT|급여귀속종료일|VARCHAR2|(8)|||49|HR_PCEMPINFO_TMP|급여계산사원정보
HR|PAYMEAT_START_DT|급여귀속시작일|VARCHAR2|(8)|||48|HR_PCEMPINFO_TMP|급여계산사원정보
HR|PJT_CD|프로젝트코드|VARCHAR2|(50)|||8|HR_PCEMPINFO_TMP|급여계산사원정보
HR|PLANT_CD|공장코드|VARCHAR2|(7)|||9|HR_PCEMPINFO_TMP|급여계산사원정보
HR|POSI_CD|직위코드|VARCHAR2|(5)|HRP00640||11|HR_PCEMPINFO_TMP|급여계산사원정보
HR|PR_DRCT_YN_CD|생산직여부코드|VARCHAR2|(5)|||39|HR_PCEMPINFO_TMP|급여계산사원정보
HR|PSTN_CD|직급코드|VARCHAR2|(5)|HRP00650||12|HR_PCEMPINFO_TMP|급여계산사원정보
HR|PVTSKLPN_ALOT_YN_CD|사학연금배당유무코드|VARCHAR2|(5)|||36|HR_PCEMPINFO_TMP|급여계산사원정보
HR|PVTSKLPN_AMT|사학연금금액|NUMBER|(19,4)|||61|HR_PCEMPINFO_TMP|급여계산사원정보
HR|RES_UPPT_BIRYYMM_DT|주민등록상생년월일|VARCHAR2|(8)|||47|HR_PCEMPINFO_TMP|급여계산사원정보
HR|RETR_DT|퇴사일|VARCHAR2|(8)|||27|HR_PCEMPINFO_TMP|급여계산사원정보
HR|SCEPREPAY_AMT|학자금상환금액|NUMBER|(19,4)|||62|HR_PCEMPINFO_TMP|급여계산사원정보
HR|SEX_CD|성별코드|VARCHAR2|(5)|HRP00630||23|HR_PCEMPINFO_TMP|급여계산사원정보
HR|SLST_CD|호봉코드|VARCHAR2|(10)|||16|HR_PCEMPINFO_TMP|급여계산사원정보
HR|TKG_CD|근무조코드|VARCHAR2|(5)|"34"||21|HR_PCEMPINFO_TMP|급여계산사원정보
HR|TMPAY_AMT|시급금액|NUMBER|(19,4)|||42|HR_PCEMPINFO_TMP|급여계산사원정보
HR|UPDATE_DTS|수정일시|DATE||||72|HR_PCEMPINFO_TMP|급여계산사원정보
HR|UPDATE_ID|수정ID|VARCHAR2|(30)|||69|HR_PCEMPINFO_TMP|급여계산사원정보
HR|UPDATE_IP|수정IP|VARCHAR2|(200)|||70|HR_PCEMPINFO_TMP|급여계산사원정보
HR|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||71|HR_PCEMPINFO_TMP|급여계산사원정보
HR|USERDEF1_CD|사용자정의1코드|VARCHAR2|(5)|HRP01430||18|HR_PCEMPINFO_TMP|급여계산사원정보
HR|USERDEF2_CD|사용자정의2코드|VARCHAR2|(5)|HRP01440||19|HR_PCEMPINFO_TMP|급여계산사원정보
HR|USERDEF3_CD|사용자정의3코드|VARCHAR2|(5)|HRP01450||20|HR_PCEMPINFO_TMP|급여계산사원정보
HR|WC_CD|작업장코드|VARCHAR2|(7)|||10|HR_PCEMPINFO_TMP|급여계산사원정보
HR|BIZAREA_CD|사업장코드|VARCHAR2|(7)|||9|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|CAL_DTS|계산일시|DATE|||Y|3|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|CAL_WRKM_ID|계산작업자ID|VARCHAR2|(30)||Y|2|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|CC_CD|비용센터코드|VARCHAR2|(20)|||11|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|DEPT_CD|부서코드|VARCHAR2|(20)|||10|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|DNL_RVERS_END_DT|근태귀속종료일|VARCHAR2|(8)|||30|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|DNL_RVERS_START_DT|근태귀속시작일|VARCHAR2|(8)|||29|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|DUTY_CD|직무코드|VARCHAR2|(5)|HRP00920||18|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|EMP_NO|사원번호|VARCHAR2|(20)||Y|4|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|EMP_TP|사원유형|VARCHAR2|(5)|HRP00220||26|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|END_DT|종료일|VARCHAR2|(8)|||7|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|GNFD_RVERS_END_DT|발령귀속종료일|VARCHAR2|(8)|||32|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|GNFD_RVERS_START_DT|발령귀속시작일|VARCHAR2|(8)|||31|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|INSERT_DTS|등록일시|DATE||||36|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|INSERT_ID|등록ID|VARCHAR2|(30)|||33|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|INSERT_IP|등록IP|VARCHAR2|(200)|||34|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||35|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|JKND_CD|직종코드|VARCHAR2|(5)|HRP00990||21|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|NO_SQ|번호순번|NUMBER|(5,0)||Y|5|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|ODTY_CD|직책코드|VARCHAR2|(5)|HRP00980||17|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|OGRP_CD|직군코드|VARCHAR2|(5)|HRP00660||19|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|PAYMEAT_END_DT|급여귀속종료일|VARCHAR2|(8)|||28|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|PAYMEAT_START_DT|급여귀속시작일|VARCHAR2|(8)|||27|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|PJT_CD|프로젝트코드|VARCHAR2|(50)|||12|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|PLANT_CD|공장코드|VARCHAR2|(7)|||13|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|POSI_CD|직위코드|VARCHAR2|(5)|HRP00640||15|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|PSTN_CD|직급코드|VARCHAR2|(5)|HRP00650||16|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|SLST_CD|호봉코드|VARCHAR2|(10)|||20|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|START_DT|시작일|VARCHAR2|(8)|||6|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|TKG_CD|근무조코드|VARCHAR2|(5)|"34"||25|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|UPDATE_DTS|수정일시|DATE||||40|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|UPDATE_ID|수정ID|VARCHAR2|(30)|||37|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|UPDATE_IP|수정IP|VARCHAR2|(200)|||38|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||39|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|USERDEF1_CD|사용자정의1코드|VARCHAR2|(5)|HRP01430||22|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|USERDEF2_CD|사용자정의2코드|VARCHAR2|(5)|HRP01440||23|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|USERDEF3_CD|사용자정의3코드|VARCHAR2|(5)|HRP01450||24|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|WC_CD|작업장코드|VARCHAR2|(7)|||14|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|WGS_DY|급여일수|NUMBER|(7,2)|||8|HR_PCEMP_HST_TMP|급여계산사원정보이력
HR|AGE_CNT|나이수|NUMBER|(5,0)|||8|HR_PCFAMILY_TMP|
HR|CAL_DTS|계산일시|DATE|||Y|3|HR_PCFAMILY_TMP|
HR|CAL_WRKM_ID|계산작업자ID|VARCHAR2|(30)||Y|2|HR_PCFAMILY_TMP|
HR|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|HR_PCFAMILY_TMP|
HR|EMP_NO|사원번호|VARCHAR2|(20)||Y|4|HR_PCFAMILY_TMP|
HR|FAMILYALL_YN|가족수당여부|VARCHAR2|(1)|||7|HR_PCFAMILY_TMP|
HR|FAML_SEQ_SQ|가족순서순번|NUMBER|(5,0)||Y|5|HR_PCFAMILY_TMP|
HR|FISIMN_STD_AGE_CNT|초일기준나이수|NUMBER|(5,0)|||9|HR_PCFAMILY_TMP|
HR|INSERT_DTS|등록일시|DATE||||14|HR_PCFAMILY_TMP|
HR|INSERT_ID|등록ID|VARCHAR2|(30)|||11|HR_PCFAMILY_TMP|
HR|INSERT_IP|등록IP|VARCHAR2|(200)|||12|HR_PCFAMILY_TMP|
HR|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||13|HR_PCFAMILY_TMP|
HR|LYDY_STD_AGE_CNT|말일기준나이수|NUMBER|(5,0)|||10|HR_PCFAMILY_TMP|
HR|REL_CD|관계코드|VARCHAR2|(5)|HRP00710||6|HR_PCFAMILY_TMP|
HR|UPDATE_DTS|수정일시|DATE||||18|HR_PCFAMILY_TMP|
HR|UPDATE_ID|수정ID|VARCHAR2|(30)|||15|HR_PCFAMILY_TMP|
HR|UPDATE_IP|수정IP|VARCHAR2|(200)|||16|HR_PCFAMILY_TMP|
HR|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||17|HR_PCFAMILY_TMP|
HR|CAL_DTS|계산일시|DATE|||Y|3|HR_PCHUAN_TMP|급여계산뱔령정보
HR|CAL_WRKM_ID|계산작업자ID|VARCHAR2|(30)||Y|2|HR_PCHUAN_TMP|급여계산뱔령정보
HR|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|HR_PCHUAN_TMP|급여계산뱔령정보
HR|EMP_NO|사원번호|VARCHAR2|(20)||Y|4|HR_PCHUAN_TMP|급여계산뱔령정보
HR|GNFD_BEF_DC_DC|발령전내역내역|VARCHAR2|(200)|||8|HR_PCHUAN_TMP|급여계산뱔령정보
HR|GNFD_CD|발령코드|VARCHAR2|(5)|"11"|Y|6|HR_PCHUAN_TMP|급여계산뱔령정보
HR|GNFD_DC_CD|발령내역코드|VARCHAR2|(5)||Y|7|HR_PCHUAN_TMP|급여계산뱔령정보
HR|GNFD_DT|발령일|VARCHAR2|(8)||Y|5|HR_PCHUAN_TMP|급여계산뱔령정보
HR|GNFD_NEXT_DC_DC|발령후내역내역|VARCHAR2|(200)|||9|HR_PCHUAN_TMP|급여계산뱔령정보
HR|INSERT_DTS|등록일시|DATE||||13|HR_PCHUAN_TMP|급여계산뱔령정보
HR|INSERT_ID|등록ID|VARCHAR2|(30)|||10|HR_PCHUAN_TMP|급여계산뱔령정보
HR|INSERT_IP|등록IP|VARCHAR2|(200)|||11|HR_PCHUAN_TMP|급여계산뱔령정보
HR|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||12|HR_PCHUAN_TMP|급여계산뱔령정보
HR|UPDATE_DTS|수정일시|DATE||||17|HR_PCHUAN_TMP|급여계산뱔령정보
HR|UPDATE_ID|수정ID|VARCHAR2|(30)|||14|HR_PCHUAN_TMP|급여계산뱔령정보
HR|UPDATE_IP|수정IP|VARCHAR2|(200)|||15|HR_PCHUAN_TMP|급여계산뱔령정보
HR|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||16|HR_PCHUAN_TMP|급여계산뱔령정보
HR|APNTC_RT|수습율|NUMBER|(19,6)|||23|HR_PCITEM_TMP|급여계산항목정보
HR|APNTC_RT_APLY_YN|수습율적용여부|VARCHAR2|(1)|||22|HR_PCITEM_TMP|급여계산항목정보
HR|ASYY_APLY_YN|일할적용여부|VARCHAR2|(1)|||25|HR_PCITEM_TMP|급여계산항목정보
HR|CAL_DTS|계산일시|DATE|||Y|3|HR_PCITEM_TMP|급여계산항목정보
HR|CAL_WRKM_ID|계산작업자ID|VARCHAR2|(30)||Y|2|HR_PCITEM_TMP|급여계산항목정보
HR|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|HR_PCITEM_TMP|급여계산항목정보
HR|DCPL_RT_APLY_YN|징계율적용여부|VARCHAR2|(1)|||27|HR_PCITEM_TMP|급여계산항목정보
HR|DDCT_TP|공제유형|VARCHAR2|(10)|HRP00240||14|HR_PCITEM_TMP|급여계산항목정보
HR|EMPYINSFO_TRGT_YN|고용보험대상여부|VARCHAR2|(1)|||19|HR_PCITEM_TMP|급여계산항목정보
HR|EMPY_TP_CD|고용유형코드|VARCHAR2|(5)|HRP00010|Y|5|HR_PCITEM_TMP|급여계산항목정보
HR|EMP_TP|사원유형|VARCHAR2|(5)|HRP00220|Y|6|HR_PCITEM_TMP|급여계산항목정보
HR|EXPAY_FG|예외급여구분|VARCHAR2|(5)|||31|HR_PCITEM_TMP|급여계산항목정보
HR|GNFD_APLY_YN|발령적용여부|VARCHAR2|(1)|||28|HR_PCITEM_TMP|급여계산항목정보
HR|HLTHINS_TRGT_YN|건강보험대상여부|VARCHAR2|(1)|||18|HR_PCITEM_TMP|급여계산항목정보
HR|INDUSAC_INSU_TRGT_YN|산재보험대상여부|VARCHAR2|(1)|||20|HR_PCITEM_TMP|급여계산항목정보
HR|INSERT_DTS|등록일시|DATE||||35|HR_PCITEM_TMP|급여계산항목정보
HR|INSERT_ID|등록ID|VARCHAR2|(30)|||32|HR_PCITEM_TMP|급여계산항목정보
HR|INSERT_IP|등록IP|VARCHAR2|(200)|||33|HR_PCITEM_TMP|급여계산항목정보
HR|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||34|HR_PCITEM_TMP|급여계산항목정보
HR|INTAX_RFLT_YN|소득세반영여부|VARCHAR2|(1)|||13|HR_PCITEM_TMP|급여계산항목정보
HR|LAST_CAL_COND_LV|최종계산조건레벨|NUMBER|(3,0)|||30|HR_PCITEM_TMP|급여계산항목정보
HR|LAST_YM|최종년월|VARCHAR2|(6)||Y|4|HR_PCITEM_TMP|급여계산항목정보
HR|LAYOFF_RT_APLY_YN|휴직율적용여부|VARCHAR2|(1)|||24|HR_PCITEM_TMP|급여계산항목정보
HR|MNRCT_WGS_TRGT_YN|월정급여대상여부|VARCHAR2|(1)|||15|HR_PCITEM_TMP|급여계산항목정보
HR|NPNTRGET_YN|국민연금대상여부|VARCHAR2|(1)|||17|HR_PCITEM_TMP|급여계산항목정보
HR|PAYSEZ_YN|급여압류여부|VARCHAR2|(1)|||29|HR_PCITEM_TMP|급여계산항목정보
HR|PAY_DDCT_CD|지급공제코드|VARCHAR2|(10)|"15"|Y|8|HR_PCITEM_TMP|급여계산항목정보
HR|PAY_DDCT_TP|지급공제유형|VARCHAR2|(10)||Y|7|HR_PCITEM_TMP|급여계산항목정보
HR|READ_SQ|조회순번|NUMBER|(5,0)|"15"||9|HR_PCITEM_TMP|급여계산항목정보
HR|RTA_TRGT_YN|소급대상여부|VARCHAR2|(1)|||16|HR_PCITEM_TMP|급여계산항목정보
HR|TAXXMPT_CD|비과세코드|VARCHAR2|(5)|HRP01550||11|HR_PCITEM_TMP|급여계산항목정보
HR|TAX_TP|과세유형|VARCHAR2|(5)|HRP00250||10|HR_PCITEM_TMP|급여계산항목정보
HR|UNIT_PROC_FG_CD|단위처리구분코드|VARCHAR2|(5)|MAP00190||12|HR_PCITEM_TMP|급여계산항목정보
HR|UPDATE_DTS|수정일시|DATE||||39|HR_PCITEM_TMP|급여계산항목정보
HR|UPDATE_ID|수정ID|VARCHAR2|(30)|||36|HR_PCITEM_TMP|급여계산항목정보
HR|UPDATE_IP|수정IP|VARCHAR2|(200)|||37|HR_PCITEM_TMP|급여계산항목정보
HR|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||38|HR_PCITEM_TMP|급여계산항목정보
HR|USL_WAGE_APLY_YN|통상임금적용여부|VARCHAR2|(1)|||21|HR_PCITEM_TMP|급여계산항목정보
HR|WAGE_PEAK_APLY_YN|임금피크적용여부|VARCHAR2|(1)|||26|HR_PCITEM_TMP|급여계산항목정보
HR|CAL_DTS|계산일시|DATE|||Y|3|HR_PCLOA_TMP|급여계산휴직징계정보
HR|CAL_WRKM_ID|계산작업자ID|VARCHAR2|(30)||Y|2|HR_PCLOA_TMP|급여계산휴직징계정보
HR|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|HR_PCLOA_TMP|급여계산휴직징계정보
HR|EMP_NO|사원번호|VARCHAR2|(20)||Y|4|HR_PCLOA_TMP|급여계산휴직징계정보
HR|END_DT|종료일|VARCHAR2|(8)|||7|HR_PCLOA_TMP|급여계산휴직징계정보
HR|GNFD_DC_CD|발령내역코드|VARCHAR2|(5)||Y|5|HR_PCLOA_TMP|급여계산휴직징계정보
HR|INSERT_DTS|등록일시|DATE||||12|HR_PCLOA_TMP|급여계산휴직징계정보
HR|INSERT_ID|등록ID|VARCHAR2|(30)|||9|HR_PCLOA_TMP|급여계산휴직징계정보
HR|INSERT_IP|등록IP|VARCHAR2|(200)|||10|HR_PCLOA_TMP|급여계산휴직징계정보
HR|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||11|HR_PCLOA_TMP|급여계산휴직징계정보
HR|PAY_RT|지급율|NUMBER|(19,6)|||8|HR_PCLOA_TMP|급여계산휴직징계정보
HR|START_DT|시작일|VARCHAR2|(8)||Y|6|HR_PCLOA_TMP|급여계산휴직징계정보
HR|UPDATE_DTS|수정일시|DATE||||16|HR_PCLOA_TMP|급여계산휴직징계정보
HR|UPDATE_ID|수정ID|VARCHAR2|(30)|||13|HR_PCLOA_TMP|급여계산휴직징계정보
HR|UPDATE_IP|수정IP|VARCHAR2|(200)|||14|HR_PCLOA_TMP|급여계산휴직징계정보
HR|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||15|HR_PCLOA_TMP|급여계산휴직징계정보
HR|ADJT_END_DT|조정종료일|VARCHAR2|(8)|||10|HR_PCPAYFIX_TMP|급여계산책정임금
HR|ADJT_START_DT|조정시작일|VARCHAR2|(8)|||9|HR_PCPAYFIX_TMP|급여계산책정임금
HR|APRP_WAGE_AMT|책정임금금액|NUMBER|(19,4)|||8|HR_PCPAYFIX_TMP|급여계산책정임금
HR|APRP_WAGE_CD|책정임금코드|VARCHAR2|(5)|HRP00200|Y|5|HR_PCPAYFIX_TMP|급여계산책정임금
HR|BWRK_DY|근무일수|NUMBER|(7,2)|||13|HR_PCPAYFIX_TMP|급여계산책정임금
HR|BWRK_END_DT|근무종료일|VARCHAR2|(8)|||12|HR_PCPAYFIX_TMP|급여계산책정임금
HR|BWRK_START_DT|근무시작일|VARCHAR2|(8)|||11|HR_PCPAYFIX_TMP|급여계산책정임금
HR|CAL_DTS|계산일시|DATE|||Y|3|HR_PCPAYFIX_TMP|급여계산책정임금
HR|CAL_WRKM_ID|계산작업자ID|VARCHAR2|(30)||Y|2|HR_PCPAYFIX_TMP|급여계산책정임금
HR|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|HR_PCPAYFIX_TMP|급여계산책정임금
HR|CONT_END_DT|계약종료일|VARCHAR2|(8)|||7|HR_PCPAYFIX_TMP|급여계산책정임금
HR|CONT_START_DT|계약시작일|VARCHAR2|(8)||Y|6|HR_PCPAYFIX_TMP|급여계산책정임금
HR|EMP_NO|사원번호|VARCHAR2|(20)||Y|4|HR_PCPAYFIX_TMP|급여계산책정임금
HR|INSERT_DTS|등록일시|DATE||||17|HR_PCPAYFIX_TMP|급여계산책정임금
HR|INSERT_ID|등록ID|VARCHAR2|(30)|||14|HR_PCPAYFIX_TMP|급여계산책정임금
HR|INSERT_IP|등록IP|VARCHAR2|(200)|||15|HR_PCPAYFIX_TMP|급여계산책정임금
HR|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||16|HR_PCPAYFIX_TMP|급여계산책정임금
HR|UPDATE_DTS|수정일시|DATE||||21|HR_PCPAYFIX_TMP|급여계산책정임금
HR|UPDATE_ID|수정ID|VARCHAR2|(30)|||18|HR_PCPAYFIX_TMP|급여계산책정임금
HR|UPDATE_IP|수정IP|VARCHAR2|(200)|||19|HR_PCPAYFIX_TMP|급여계산책정임금
HR|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||20|HR_PCPAYFIX_TMP|급여계산책정임금
HR|CAL_DTS|계산일시|DATE|||Y|3|HR_PCPAYSTEP_TMP|
HR|CAL_WRKM_ID|계산작업자ID|VARCHAR2|(30)||Y|2|HR_PCPAYSTEP_TMP|
HR|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|HR_PCPAYSTEP_TMP|
HR|GRP_JKND_CD|그룹직종코드|VARCHAR2|(5)||Y|6|HR_PCPAYSTEP_TMP|
HR|INSERT_DTS|등록일시|DATE||||14|HR_PCPAYSTEP_TMP|
HR|INSERT_ID|등록ID|VARCHAR2|(30)|||11|HR_PCPAYSTEP_TMP|
HR|INSERT_IP|등록IP|VARCHAR2|(200)|||12|HR_PCPAYSTEP_TMP|
HR|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||13|HR_PCPAYSTEP_TMP|
HR|PSTN_CD|직급코드|VARCHAR2|(5)|HRP00650|Y|7|HR_PCPAYSTEP_TMP|
HR|RVERS_DD|귀속일|VARCHAR2|(2)||Y|5|HR_PCPAYSTEP_TMP|
HR|RVERS_YM|귀속년월|VARCHAR2|(6)||Y|4|HR_PCPAYSTEP_TMP|
HR|SLST_CD|호봉코드|VARCHAR2|(10)||Y|8|HR_PCPAYSTEP_TMP|
HR|SLST_DC_AMT|호봉내역금액|NUMBER|(19,4)|||10|HR_PCPAYSTEP_TMP|
HR|SLST_DC_CD|호봉내역코드|VARCHAR2|(5)|HR00190|Y|9|HR_PCPAYSTEP_TMP|
HR|UPDATE_DTS|수정일시|DATE||||18|HR_PCPAYSTEP_TMP|
HR|UPDATE_ID|수정ID|VARCHAR2|(30)|||15|HR_PCPAYSTEP_TMP|
HR|UPDATE_IP|수정IP|VARCHAR2|(200)|||16|HR_PCPAYSTEP_TMP|
HR|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||17|HR_PCPAYSTEP_TMP|
HR|BWRK_DT|근무일|VARCHAR2|(8)||Y|4|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|BWRK_DY|근무일수|NUMBER|(7,2)|||18|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|CALCFOR_AMT|계산식금액|NUMBER|(19,4)|||14|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|CALCFOR_TXT|계산식텍스트|VARCHAR2|(2000)|||13|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|CAL_DTS|계산일시|DATE|||Y|3|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|CAL_FG|계산구분|VARCHAR2|(3)|||11|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|CAL_TXT|계산텍스트|VARCHAR2|(2000)|||15|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|CAL_WRKM_ID|계산작업자ID|VARCHAR2|(30)||Y|2|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|COND_CALCFOR_CD_TXT|조건계산식코드텍스트|VARCHAR2|(2000)|||12|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|COND_DC_CD|조건내역코드|VARCHAR2|(20)||Y|9|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|EMP_INFO_HIS_SQ|사원정보이력순번|NUMBER|(5,0)|||10|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|EMP_NO|사원번호|VARCHAR2|(20)||Y|5|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|END_DT|종료일|VARCHAR2|(8)|||17|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|INSERT_DTS|등록일시|DATE||||23|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|INSERT_ID|등록ID|VARCHAR2|(30)|||20|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|INSERT_IP|등록IP|VARCHAR2|(200)|||21|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||22|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|NO_SQ|번호순번|NUMBER|(5,0)||Y|8|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|PAY_DDCT_CD|지급공제코드|VARCHAR2|(10)|"15"|Y|7|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|PAY_DDCT_TP|지급공제유형|VARCHAR2|(10)||Y|6|HR_PCPAY_LOG_TMP|급여계산금액내역정보
HR|PROC_OPT_AMT|처리옵션금액|NUMBER|(19,4)|||19|HR_PCPAY_LOG_TMP|급여계산금액내역정보
